Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State,Postal Code,Region
CA-2016-149713,18/09/2016,22/09/2016,Second Class,TG-21640,Long Beach,California,90805.0,West
CA-2018-118640,20/07/2018,26/07/2018,Standard Class,CS-11950,Chicago,Illinois,60610.0,Central
CA-2016-132906,10/09/2016,14/09/2016,Standard Class,CC-12145,Los Angeles,California,90004.0,West
CA-2018-145233,01/12/2018,05/12/2018,Standard Class,DV-13465,Denver,Colorado,80219.0,West
CA-2016-128139,03/07/2016,09/07/2016,Standard Class,BD-11725,Richmond,Kentucky,40475.0,South
US-2017-156986,20/03/2017,24/03/2017,Standard Class,ZC-21910,Salem,Oregon,97301.0,West
CA-2015-135405,09/01/2015,13/01/2015,Standard Class,MS-17830,Laredo,Texas,78041.0,Central
CA-2015-131450,08/08/2015,15/08/2015,Standard Class,LR-16915,San Diego,California,92024.0,West
CA-2017-120180,14/07/2017,16/07/2017,First Class,TP-21130,Philadelphia,Pennsylvania,19134.0,East
US-2017-100720,16/07/2017,21/07/2017,Standard Class,CK-12205,Philadelphia,Pennsylvania,19120.0,East
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240,Tampa,Florida,33614.0,South
US-2015-105767,23/05/2015,27/05/2015,Standard Class,AR-10510,Philadelphia,Pennsylvania,19134.0,East
CA-2017-161816,28/04/2017,01/05/2017,First Class,NB-18655,Dallas,Texas,75217.0,Central
CA-2017-121223,11/09/2017,13/09/2017,Second Class,GD-14590,Philadelphia,Pennsylvania,19143.0,East
CA-2018-138611,14/11/2018,17/11/2018,Second Class,CK-12595,Grove City,Ohio,43123.0,East
CA-2018-117947,18/08/2018,23/08/2018,Second Class,NG-18355,New York City,New York,10011.0,East
US-2015-111171,26/12/2015,31/12/2015,Standard Class,CA-12265,Chicago,Illinois,60610.0,Central
CA-2016-138009,29/11/2016,03/12/2016,Standard Class,SF-20965,Dearborn,Michigan,48126.0,Central
CA-2018-163020,15/09/2018,19/09/2018,Standard Class,MO-17800,New York City,New York,10009.0,East
CA-2018-153787,19/05/2018,23/05/2018,Standard Class,AT-10735,Seattle,Washington,98115.0,West
CA-2018-133431,17/12/2018,21/12/2018,Standard Class,LC-17140,San Francisco,California,94122.0,West
US-2017-135720,11/12/2017,13/12/2017,Second Class,FM-14380,Aurora,Colorado,80013.0,West
CA-2018-144694,24/09/2018,26/09/2018,Second Class,BD-11605,Miami,Florida,33180.0,South
CA-2016-168004,04/10/2016,09/10/2016,Second Class,DJ-13420,Warner Robins,Georgia,31088.0,South
US-2017-123470,15/08/2017,21/08/2017,Standard Class,ME-17725,Aurora,Colorado,80013.0,West
CA-2017-115917,20/05/2017,25/05/2017,Standard Class,RB-19465,Vallejo,California,94591.0,West
CA-2017-147067,18/12/2017,22/12/2017,Standard Class,JD-16150,Minneapolis,Minnesota,55407.0,Central
CA-2018-167913,30/07/2018,03/08/2018,Second Class,JL-15835,Mission Viejo,California,92691.0,West
CA-2018-106103,10/06/2018,15/06/2018,Standard Class,SC-20305,Rochester Hills,Michigan,48307.0,Central
US-2018-127719,21/07/2018,25/07/2018,Standard Class,TW-21025,Plainfield,New Jersey,7060.0,East
CA-2018-126221,30/12/2018,05/01/2019,Standard Class,CC-12430,Columbus,Indiana,47201.0,Central
CA-2017-103947,01/04/2017,08/04/2017,Standard Class,BB-10990,Sierra Vista,Arizona,85635.0,West
CA-2017-160745,11/12/2017,16/12/2017,Second Class,AR-10825,Vancouver,Washington,98661.0,West
CA-2017-132661,23/10/2017,29/10/2017,Standard Class,SR-20740,New York City,New York,10024.0,East
CA-2018-140844,19/06/2018,23/06/2018,Standard Class,AR-10405,New York City,New York,10035.0,East
CA-2017-137239,22/08/2017,28/08/2017,Standard Class,CR-12730,Columbus,Ohio,43229.0,East
US-2017-156097,19/09/2017,19/09/2017,Same Day,EH-14125,Aurora,Illinois,60505.0,Central
CA-2016-146563,24/08/2016,28/08/2016,Standard Class,CB-12025,Arlington,Texas,76017.0,Central
CA-2017-123666,26/03/2017,30/03/2017,Standard Class,SP-20545,New York City,New York,10011.0,East
CA-2017-143308,04/11/2017,04/11/2017,Same Day,RC-19825,Louisville,Kentucky,40214.0,South
CA-2018-132682,08/06/2018,10/06/2018,Second Class,TH-21235,Dallas,Texas,75081.0,Central
CA-2015-156314,24/12/2015,26/12/2015,First Class,RP-19390,Cleveland,Ohio,44105.0,East
US-2018-106663,09/06/2018,13/06/2018,Standard Class,MO-17800,Chicago,Illinois,60653.0,Central
CA-2018-111178,15/06/2018,22/06/2018,Standard Class,TD-20995,Quincy,Illinois,62301.0,Central
CA-2018-130351,05/12/2018,08/12/2018,First Class,RB-19570,Columbus,Indiana,47201.0,Central
US-2018-119438,18/03/2018,23/03/2018,Standard Class,CD-11980,Tyler,Texas,75701.0,Central
CA-2017-164511,19/11/2017,24/11/2017,Standard Class,DJ-13630,New York City,New York,10024.0,East
US-2018-168116,04/11/2018,04/11/2018,Same Day,GT-14635,Burlington,North Carolina,27217.0,South
CA-2015-157784,05/07/2015,08/07/2015,First Class,MC-17845,Jackson,Mississippi,39212.0,South
CA-2018-161480,25/12/2018,29/12/2018,Standard Class,RA-19285,New York City,New York,10035.0,East
US-2015-117135,21/06/2015,23/06/2015,Second Class,NP-18325,Waynesboro,Virginia,22980.0,South
CA-2016-131534,28/03/2016,02/04/2016,Standard Class,AB-10165,Los Angeles,California,90036.0,West
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550,Chester,Pennsylvania,19013.0,East
CA-2018-114552,02/09/2018,08/09/2018,Standard Class,Dl-13600,Cleveland,Ohio,44105.0,East
CA-2017-163755,04/11/2017,08/11/2017,Second Class,AS-10285,Seattle,Washington,98103.0,West
CA-2016-142027,09/04/2016,14/04/2016,Standard Class,JK-15370,Long Beach,California,90805.0,West
CA-2015-138527,12/09/2015,17/09/2015,Standard Class,BN-11470,Cary,North Carolina,27511.0,South
CA-2015-112158,02/12/2015,04/12/2015,First Class,DP-13165,New York City,New York,10035.0,East
CA-2015-113887,05/04/2015,07/04/2015,First Class,TH-21550,New York City,New York,10035.0,East
CA-2018-146136,03/09/2018,07/09/2018,Standard Class,AP-10915,Palm Coast,Florida,32137.0,South
US-2018-100048,19/05/2018,24/05/2018,Standard Class,RS-19765,Mount Vernon,New York,10550.0,East
CA-2015-153150,01/07/2015,06/07/2015,Second Class,Dl-13600,Seattle,Washington,98105.0,West
CA-2015-130092,11/01/2015,14/01/2015,First Class,SV-20365,Dover,Delaware,19901.0,East
CA-2018-108910,24/09/2018,29/09/2018,Standard Class,KC-16540,Newark,Ohio,43055.0,East
CA-2015-104472,02/06/2015,07/06/2015,Standard Class,CK-12325,Orem,Utah,84057.0,West
CA-2017-112942,13/02/2017,18/02/2017,Standard Class,RD-19810,Los Angeles,California,90045.0,West
CA-2017-142335,15/12/2017,19/12/2017,Standard Class,MP-17965,Detroit,Michigan,48205.0,Central
CA-2015-117429,07/10/2015,13/10/2015,Standard Class,MR-17545,Philadelphia,Pennsylvania,19140.0,East
CA-2017-114713,07/07/2017,12/07/2017,Standard Class,SC-20695,Hialeah,Florida,33012.0,South
CA-2018-144113,16/09/2018,20/09/2018,Standard Class,JF-15355,Austin,Texas,78745.0,Central
US-2017-150861,03/12/2017,06/12/2017,First Class,EG-13900,Oceanside,New York,11572.0,East
CA-2018-131954,21/01/2018,25/01/2018,Standard Class,DS-13030,Seattle,Washington,98115.0,West
CA-2015-132500,08/09/2015,12/09/2015,Standard Class,GZ-14470,San Francisco,California,94110.0,West
CA-2015-112326,04/01/2015,08/01/2015,Standard Class,PO-19195,Naperville,Illinois,60540.0,Central
US-2017-146710,27/08/2017,01/09/2017,Standard Class,SS-20875,Dallas,Texas,75220.0,Central
CA-2015-124429,27/05/2015,27/05/2015,Same Day,MH-17785,San Diego,California,92105.0,West
CA-2017-150889,20/03/2017,22/03/2017,Second Class,PB-19105,Evanston,Illinois,60201.0,Central
CA-2018-126074,02/10/2018,06/10/2018,Standard Class,RF-19735,Trenton,Michigan,48183.0,Central
CA-2017-110499,07/04/2017,09/04/2017,First Class,YC-21895,San Francisco,California,94110.0,West
CA-2016-135272,07/12/2016,12/12/2016,Standard Class,MS-17830,Los Angeles,California,90036.0,West
CA-2017-140928,18/09/2017,22/09/2017,Standard Class,NB-18655,Jacksonville,Florida,32216.0,South
CA-2015-106803,29/12/2015,02/01/2016,Standard Class,DC-13285,Cottage Grove,Minnesota,55016.0,Central
CA-2018-117240,23/07/2018,28/07/2018,Standard Class,CP-12340,New York City,New York,10009.0,East
CA-2018-133333,18/09/2018,22/09/2018,Standard Class,BF-11020,Green Bay,Wisconsin,54302.0,Central
CA-2016-112319,31/08/2016,05/09/2016,Standard Class,AR-10510,Los Angeles,California,90004.0,West
CA-2018-126046,03/11/2018,07/11/2018,Standard Class,JC-16105,Atlanta,Georgia,30318.0,South
CA-2016-114923,08/02/2016,13/02/2016,Standard Class,LH-17020,Columbus,Ohio,43229.0,East
CA-2015-162775,13/01/2015,15/01/2015,Second Class,CS-12250,Bossier City,Louisiana,71111.0,South
CA-2015-106810,14/05/2015,20/05/2015,Standard Class,AJ-10795,Saint Petersburg,Florida,33710.0,South
CA-2017-157245,19/05/2017,24/05/2017,Standard Class,LE-16810,Arlington,Virginia,22204.0,South
CA-2018-104220,30/01/2018,05/02/2018,Standard Class,BV-11245,Des Moines,Iowa,50315.0,Central
CA-2015-165974,29/06/2015,06/07/2015,Standard Class,DL-12865,Cincinnati,Ohio,45231.0,East
CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565,San Francisco,California,94110.0,West
US-2016-157014,03/10/2016,06/10/2016,Second Class,BM-11785,Columbus,Ohio,43229.0,East
CA-2016-154921,23/05/2016,28/05/2016,Standard Class,EA-14035,Columbia,South Carolina,29203.0,South
CA-2018-129567,17/03/2018,21/03/2018,Second Class,CL-12565,Lancaster,California,93534.0,West
CA-2016-154620,12/12/2016,16/12/2016,Standard Class,LT-17110,Lancaster,California,93534.0,West
CA-2016-115938,26/06/2016,30/06/2016,Standard Class,SA-20830,Richmond,Virginia,23223.0,South
CA-2017-105256,20/05/2017,20/05/2017,Same Day,JK-15730,Asheville,North Carolina,28806.0,South
CA-2015-156433,20/09/2015,26/09/2015,Standard Class,ES-14020,San Francisco,California,94110.0,West
CA-2018-151428,21/09/2018,26/09/2018,Standard Class,RH-19495,Rochester,Minnesota,55901.0,Central
CA-2016-124653,24/12/2016,26/12/2016,First Class,DB-13120,Rochester,New York,14609.0,East
CA-2016-101910,27/11/2016,03/12/2016,Standard Class,CD-11920,Lake Elsinore,California,92530.0,West
CA-2018-105809,20/02/2018,23/02/2018,First Class,HW-14935,San Diego,California,92105.0,West
CA-2017-136133,18/08/2017,23/08/2017,Second Class,HW-14935,New York City,New York,10024.0,East
CA-2017-115504,12/03/2017,17/03/2017,Standard Class,MC-18130,Monroe,Louisiana,71203.0,South
CA-2018-135783,22/04/2018,24/04/2018,First Class,GM-14440,San Francisco,California,94122.0,West
CA-2015-134313,01/11/2015,07/11/2015,Standard Class,RA-19915,Denver,Colorado,80219.0,West
CA-2016-140921,03/02/2016,05/02/2016,First Class,AA-10375,Omaha,Nebraska,68104.0,Central
CA-2015-151995,13/10/2015,15/10/2015,First Class,ZC-21910,Edmonds,Washington,98026.0,West
CA-2018-143686,14/05/2018,14/05/2018,Same Day,PJ-19015,Santa Ana,California,92704.0,West
CA-2016-106565,20/03/2016,23/03/2016,First Class,BW-11110,Milwaukee,Wisconsin,53209.0,Central
CA-2017-149370,15/09/2017,19/09/2017,Standard Class,DB-13210,Philadelphia,Pennsylvania,19140.0,East
CA-2015-140858,28/06/2015,02/07/2015,Standard Class,CA-12775,Philadelphia,Pennsylvania,19140.0,East
CA-2018-101434,20/06/2018,27/06/2018,Standard Class,TR-21325,Belleville,New Jersey,7109.0,East
US-2015-102071,09/05/2015,15/05/2015,Standard Class,PG-18820,San Francisco,California,94110.0,West
CA-2018-126956,21/08/2018,28/08/2018,Standard Class,GT-14710,Lakeville,Minnesota,55044.0,Central
CA-2018-129462,16/06/2018,21/06/2018,Second Class,JE-15745,Florence,Kentucky,41042.0,South
CA-2017-165316,23/07/2017,27/07/2017,Standard Class,JB-15400,Tampa,Florida,33614.0,South
US-2015-115987,08/09/2015,13/09/2015,Second Class,LH-17020,Tyler,Texas,75701.0,Central
US-2018-156083,04/11/2018,11/11/2018,Standard Class,JL-15175,Columbia,Tennessee,38401.0,South
US-2017-137547,07/03/2017,12/03/2017,Standard Class,EB-13705,Fort Worth,Texas,76106.0,Central
CA-2016-100454,20/11/2016,25/11/2016,Standard Class,BM-11650,New York City,New York,10035.0,East
CA-2017-161669,07/11/2017,09/11/2017,First Class,EM-14095,Los Angeles,California,90036.0,West
CA-2016-114300,13/10/2016,17/10/2016,Standard Class,AF-10885,Louisville,Kentucky,40214.0,South
CA-2018-107503,01/01/2018,06/01/2018,Standard Class,GA-14725,Lorain,Ohio,44052.0,East
CA-2015-107755,07/02/2015,12/02/2015,Standard Class,CK-12760,Linden,New Jersey,7036.0,East
CA-2017-152534,20/06/2017,25/06/2017,Second Class,DP-13105,Salinas,California,93905.0,West
CA-2017-113747,28/05/2017,04/06/2017,Standard Class,VD-21670,Jackson,Mississippi,39212.0,South
CA-2017-123274,19/02/2017,24/02/2017,Standard Class,GT-14710,New York City,New York,10035.0,East
CA-2015-125612,03/08/2015,08/08/2015,Standard Class,BK-11260,New York City,New York,10035.0,East
CA-2018-161984,10/04/2018,15/04/2018,Standard Class,SJ-20125,New Brunswick,New Jersey,8901.0,East
CA-2015-133851,09/06/2015,16/06/2015,Standard Class,CM-12445,San Francisco,California,94122.0,West
CA-2017-134474,05/01/2017,07/01/2017,Second Class,AJ-10795,Jacksonville,Florida,32216.0,South
CA-2015-149020,10/01/2015,15/01/2015,Standard Class,AJ-10780,Springfield,Virginia,22153.0,South
CA-2017-134362,29/09/2017,02/10/2017,First Class,LS-16945,Philadelphia,Pennsylvania,19140.0,East
CA-2015-136742,06/04/2015,10/04/2015,Standard Class,GP-14740,Lancaster,Pennsylvania,17602.0,East
CA-2017-158099,03/09/2017,05/09/2017,First Class,PK-18910,Philadelphia,Pennsylvania,19143.0,East
CA-2016-131128,19/10/2016,20/10/2016,First Class,TB-21520,Concord,New Hampshire,3301.0,East
CA-2015-148488,10/12/2015,15/12/2015,Standard Class,SM-20005,New York City,New York,10009.0,East
CA-2018-114636,25/08/2018,29/08/2018,Standard Class,GA-14725,Charlotte,North Carolina,28205.0,South
CA-2017-116736,17/01/2017,21/01/2017,Standard Class,CC-12430,Concord,New Hampshire,3301.0,East
US-2015-158638,17/09/2015,21/09/2015,Standard Class,AG-10765,Philadelphia,Pennsylvania,19120.0,East
CA-2018-111689,30/11/2018,02/12/2018,Second Class,HP-14815,New York City,New York,10024.0,East
CA-2016-129098,09/10/2016,13/10/2016,Standard Class,DK-13090,Springfield,Virginia,22153.0,South
US-2018-123463,23/12/2018,23/12/2018,Same Day,GZ-14470,San Francisco,California,94109.0,West
CA-2017-165148,22/10/2017,24/10/2017,First Class,PM-19135,Detroit,Michigan,48227.0,Central
CA-2015-134061,29/04/2015,04/05/2015,Standard Class,LL-16840,Rochester,New York,14609.0,East
CA-2016-143602,25/04/2016,28/04/2016,Second Class,JS-15595,Los Angeles,California,90045.0,West
CA-2018-115364,26/06/2018,02/07/2018,Standard Class,OT-18730,San Diego,California,92105.0,West
CA-2018-150707,14/10/2018,19/10/2018,Standard Class,EL-13735,Columbia,Maryland,21044.0,East
CA-2015-104976,09/12/2015,16/12/2015,Standard Class,CK-12760,San Francisco,California,94122.0,West
CA-2018-132934,20/06/2018,26/06/2018,Standard Class,JE-15475,New Rochelle,New York,10801.0,East
CA-2018-133256,26/06/2018,27/06/2018,First Class,TH-21550,Detroit,Michigan,48227.0,Central
CA-2017-105494,10/11/2017,12/11/2017,First Class,PC-18745,San Francisco,California,94122.0,West
CA-2017-140634,03/10/2017,06/10/2017,Second Class,HL-15040,Houston,Texas,77095.0,Central
CA-2015-144407,09/09/2015,15/09/2015,Standard Class,MS-17365,Detroit,Michigan,48227.0,Central
CA-2018-160983,29/10/2018,31/10/2018,Second Class,GB-14530,Auburn,New York,13021.0,East
US-2017-114622,10/04/2017,12/04/2017,First Class,JR-16210,Springfield,Ohio,45503.0,East
CA-2018-150959,11/11/2018,13/11/2018,First Class,TD-20995,Garland,Texas,75043.0,Central
CA-2018-132353,15/09/2018,17/09/2018,First Class,DB-13060,Chicago,Illinois,60653.0,Central
CA-2017-130477,08/04/2017,12/04/2017,Standard Class,LC-17140,Los Angeles,California,90032.0,West
CA-2018-143259,30/12/2018,03/01/2019,Standard Class,PO-18865,New York City,New York,10009.0,East
CA-2018-137596,02/09/2018,07/09/2018,Standard Class,BE-11335,Jackson,Michigan,49201.0,Central
CA-2016-133627,31/05/2016,07/06/2016,Standard Class,SC-20050,Norwich,Connecticut,6360.0,East
CA-2018-102519,27/11/2018,29/11/2018,First Class,BM-11650,Milwaukee,Wisconsin,53209.0,Central
US-2015-141215,15/06/2015,21/06/2015,Standard Class,KL-16555,San Antonio,Texas,78207.0,Central
CA-2017-165218,05/03/2017,11/03/2017,Standard Class,RW-19630,Dallas,Texas,75220.0,Central
CA-2015-138296,05/12/2015,12/12/2015,Standard Class,RC-19825,Alexandria,Virginia,22304.0,South
CA-2016-111164,11/04/2016,15/04/2016,Standard Class,SE-20110,New York City,New York,10009.0,East
CA-2017-149797,15/09/2017,20/09/2017,Standard Class,AH-10075,New York City,New York,10011.0,East
CA-2015-132962,13/09/2015,16/09/2015,First Class,JM-15535,Philadelphia,Pennsylvania,19143.0,East
CA-2016-115091,05/10/2016,09/10/2016,Standard Class,JJ-15760,Springfield,Virginia,22153.0,South
CA-2018-144932,14/04/2018,17/04/2018,First Class,AB-10165,Toledo,Ohio,43615.0,East
CA-2018-114216,02/09/2018,06/09/2018,Standard Class,RK-19300,Philadelphia,Pennsylvania,19140.0,East
CA-2017-140081,20/06/2017,24/06/2017,Standard Class,CG-12040,Philadelphia,Pennsylvania,19120.0,East
US-2018-111745,05/11/2018,06/11/2018,First Class,RA-19885,Farmington,New Mexico,87401.0,West
CA-2016-148250,13/12/2016,17/12/2016,Standard Class,RP-19270,Riverside,California,92503.0,West
CA-2017-105760,19/06/2017,20/06/2017,First Class,KC-16255,San Francisco,California,94110.0,West
CA-2017-142958,13/12/2017,20/12/2017,Standard Class,RW-19630,Torrance,California,90503.0,West
CA-2016-120880,29/05/2016,03/06/2016,Standard Class,JL-15850,Seattle,Washington,98105.0,West
US-2016-140200,26/07/2016,28/07/2016,First Class,CA-12775,Mesa,Arizona,85204.0,West
US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Philadelphia,Pennsylvania,19120.0,East
CA-2018-131156,03/04/2018,07/04/2018,Standard Class,KH-16360,Philadelphia,Pennsylvania,19143.0,East
CA-2018-136539,28/12/2018,01/01/2019,Standard Class,GH-14665,Round Rock,Texas,78664.0,Central
CA-2018-119305,30/11/2018,04/12/2018,Standard Class,SW-20275,Jackson,Mississippi,39212.0,South
CA-2018-102414,15/05/2018,18/05/2018,Second Class,JA-15970,Phoenix,Arizona,85023.0,West
CA-2016-112571,22/09/2016,22/09/2016,Same Day,DL-12925,Oceanside,California,92054.0,West
CA-2018-152142,14/11/2018,19/11/2018,Standard Class,LW-16990,San Francisco,California,94110.0,West
CA-2016-160059,27/11/2016,01/12/2016,Standard Class,TB-21190,Fayetteville,Arkansas,72701.0,South
CA-2017-120859,01/09/2017,04/09/2017,First Class,CV-12805,San Francisco,California,94110.0,West
CA-2015-127488,22/09/2015,24/09/2015,Second Class,MS-17365,Boca Raton,Florida,33433.0,South
CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,New York City,New York,10011.0,East
CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Philadelphia,Pennsylvania,19134.0,East
US-2018-103247,05/10/2018,08/10/2018,Second Class,PO-19195,New York City,New York,10011.0,East
US-2018-100209,09/07/2018,15/07/2018,Standard Class,TD-20995,Portland,Oregon,97206.0,West
CA-2018-159366,07/01/2018,10/01/2018,First Class,BW-11110,Detroit,Michigan,48205.0,Central
CA-2017-145499,30/05/2017,31/05/2017,First Class,RW-19690,Wilmington,North Carolina,28403.0,South
CA-2016-157035,09/12/2016,12/12/2016,First Class,KB-16600,Columbus,Indiana,47201.0,Central
CA-2017-144939,03/10/2017,08/10/2017,Standard Class,EB-13870,New York City,New York,10035.0,East
CA-2015-163419,11/11/2015,14/11/2015,Second Class,TZ-21580,Louisville,Colorado,80027.0,West
CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Pasadena,Texas,77506.0,Central
CA-2016-146829,10/03/2016,10/03/2016,Same Day,TS-21340,Houston,Texas,77041.0,Central
CA-2018-167899,21/05/2018,26/05/2018,Standard Class,JG-15805,Auburn,New York,13021.0,East
CA-2016-153549,29/03/2016,31/03/2016,Second Class,SL-20155,Jacksonville,Florida,32216.0,South
CA-2017-110023,09/09/2017,11/09/2017,First Class,TS-21610,New York City,New York,10024.0,East
CA-2017-105585,26/08/2017,27/08/2017,First Class,RF-19735,San Jose,California,95123.0,West
CA-2015-117639,21/05/2015,25/05/2015,Standard Class,MW-18235,Virginia Beach,Virginia,23464.0,South
CA-2016-162537,28/10/2016,03/11/2016,Standard Class,RD-19585,Henderson,Kentucky,42420.0,South
CA-2017-155488,13/11/2017,17/11/2017,Standard Class,FM-14290,Vancouver,Washington,98661.0,West
